Paper Name:,Field,First Pass,Second Pass,Matches,FAIR Letter
Mobile Application Coverage: The 30% Curse and Ways Forward,"A2. Metadata are accessible, even when the software is no longer available.",Software is currently available,,False,A
Mobile Application Coverage: The 30% Curse and Ways Forward,F1. Software is assigned a globally unique and persistent identifier (DOI),Yes,,False,F
Mobile Application Coverage: The 30% Curse and Ways Forward,F1.1. Components of the software representing levels of granularity are assigned distinct identifiers. e.g. datasets. Software tools on their own are assumed to be sufficient granular so long as it is just the software.,Yes,,False,F
Mobile Application Coverage: The 30% Curse and Ways Forward,F1.2. Different versions of the software are assigned distinct identifiers.,Yes,,False,F
Mobile Application Coverage: The 30% Curse and Ways Forward,F2. Software is described with rich metadata. NOTE you can check the metadata from Zenodo by exporting to JSON at the bottom right of the page.,Yes,,False,F
Mobile Application Coverage: The 30% Curse and Ways Forward,F3. Metadata clearly and explicitly include the identifier of the software they describe. i.e. is the DOI in the metadata?,Yes,,False,F
Mobile Application Coverage: The 30% Curse and Ways Forward,"F4. Metadata are FAIR, searchable and indexable. i.e. can I export it to a machine-readable format (usually yes if on Zenodo)",Yes,,False,F
Mobile Application Coverage: The 30% Curse and Ways Forward,"I1. Software reads, writes and exchanges data in a way that meets domain-relevant community standards. i.e. is it reading/writing to appropriate files e.g. JSON, CSV, or is data being taken from an API?",Yes,,False,I
Mobile Application Coverage: The 30% Curse and Ways Forward,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",No: no datasets used,,False,I
Mobile Application Coverage: The 30% Curse and Ways Forward,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",No,,False,R
Mobile Application Coverage: The 30% Curse and Ways Forward,R1.1. Software is given a clear and accessible license.,Yes,,False,R
Mobile Application Coverage: The 30% Curse and Ways Forward,R1.2. Software is associated with detailed provenance (version history).,Yes,,False,R
Mobile Application Coverage: The 30% Curse and Ways Forward,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",Yes,,False,R
Mobile Application Coverage: The 30% Curse and Ways Forward,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",Yes,,False,R
Mock Deep Testing: Toward Separate Development of Data and Models for Deep Learning,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",Yes,No: datasets used but not referenced appropriately,False,I
Mock Deep Testing: Toward Separate Development of Data and Models for Deep Learning,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",Yes,No,False,R
Mock Deep Testing: Toward Separate Development of Data and Models for Deep Learning,R1.1. Software is given a clear and accessible license.,Yes,No,False,R
Mock Deep Testing: Toward Separate Development of Data and Models for Deep Learning,R1.2. Software is associated with detailed provenance (version history).,Yes,No,False,R
Mock Deep Testing: Toward Separate Development of Data and Models for Deep Learning,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",Yes,No: program uses external libraries but are not referenced appropriately,False,R
Mock Deep Testing: Toward Separate Development of Data and Models for Deep Learning,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",Yes,No,False,R
Model Editing for LLMs4Code: How Far are we?,A1. Software is retrievable by its identifier using a standardised communications protocol. (Github DOES count),No,Yes,False,A
Model Editing for LLMs4Code: How Far are we?,"A1.1. The protocol is open, free, and universally implementable.",No,Yes,False,A
Model Editing for LLMs4Code: How Far are we?,F1.1. Components of the software representing levels of granularity are assigned distinct identifiers. e.g. datasets. Software tools on their own are assumed to be sufficient granular so long as it is just the software.,No,Yes,False,F
Model Editing for LLMs4Code: How Far are we?,F1.2. Different versions of the software are assigned distinct identifiers.,No,Yes,False,F
Model Editing for LLMs4Code: How Far are we?,"I1. Software reads, writes and exchanges data in a way that meets domain-relevant community standards. i.e. is it reading/writing to appropriate files e.g. JSON, CSV, or is data being taken from an API?",No,Yes,False,I
Model Editing for LLMs4Code: How Far are we?,R1.1. Software is given a clear and accessible license.,No,Yes,False,R
Model Editing for LLMs4Code: How Far are we?,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",No,Yes,False,R
Neurosymbolic Modular Refinement Type Inference,A1. Software is retrievable by its identifier using a standardised communications protocol. (Github DOES count),No,Artefact Unavailable,False,A
Neurosymbolic Modular Refinement Type Inference,"A1.1. The protocol is open, free, and universally implementable.",No,Artefact Unavailable,False,A
Neurosymbolic Modular Refinement Type Inference,"A1.2. The protocol allows for an authentication and authorization procedure, where necessary.",No,Artefact Unavailable,False,A
Neurosymbolic Modular Refinement Type Inference,"A2. Metadata are accessible, even when the software is no longer available.",No,Artefact Unavailable,False,A
Neurosymbolic Modular Refinement Type Inference,F1. Software is assigned a globally unique and persistent identifier (DOI),No,Artefact Unavailable,False,F
Neurosymbolic Modular Refinement Type Inference,F1.1. Components of the software representing levels of granularity are assigned distinct identifiers. e.g. datasets. Software tools on their own are assumed to be sufficient granular so long as it is just the software.,No,Artefact Unavailable,False,F
Neurosymbolic Modular Refinement Type Inference,F1.2. Different versions of the software are assigned distinct identifiers.,No,Artefact Unavailable,False,F
Neurosymbolic Modular Refinement Type Inference,F2. Software is described with rich metadata. NOTE you can check the metadata from Zenodo by exporting to JSON at the bottom right of the page.,No,Artefact Unavailable,False,F
Neurosymbolic Modular Refinement Type Inference,F3. Metadata clearly and explicitly include the identifier of the software they describe. i.e. is the DOI in the metadata?,No,Artefact Unavailable,False,F
Neurosymbolic Modular Refinement Type Inference,"F4. Metadata are FAIR, searchable and indexable. i.e. can I export it to a machine-readable format (usually yes if on Zenodo)",No,Artefact Unavailable,False,F
Neurosymbolic Modular Refinement Type Inference,"I1. Software reads, writes and exchanges data in a way that meets domain-relevant community standards. i.e. is it reading/writing to appropriate files e.g. JSON, CSV, or is data being taken from an API?",No,Artefact Unavailable,False,I
Neurosymbolic Modular Refinement Type Inference,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",No,Artefact Unavailable,False,I
Neurosymbolic Modular Refinement Type Inference,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",No,Artefact Unavailable,False,R
Neurosymbolic Modular Refinement Type Inference,R1.1. Software is given a clear and accessible license.,No,Artefact Unavailable,False,R
